instance,k,n,avg_degree,sparsity,is_connected,feasible,gap,success,n_seeds,success_std
rbu737,10,737,11.50067842605156,1.562592177452657,True,True,0.3952926976463488,1.0,10,0.0
rbx711,10,711,12.025316455696203,1.6937065430558031,True,True,0.5070315481146986,1.0,10,0.0
xql662,10,662,11.719033232628398,1.77292484608599,True,True,0.819572926919669,0.3,10,0.45825756949558394
bcl380,12,380,13.857894736842105,3.656436606026941,True,True,0.49969154842689695,0.9,10,0.30000000000000004
dkg813,12,813,14.13530135301353,1.740800659238119,True,True,0.5751543530424174,0.9,10,0.30000000000000004
gr666,12,666,14.567567567567568,2.190611664295875,True,True,0.1733138984907946,1.0,10,0.0
lim963,12,963,13.867082035306334,1.441484619054712,True,True,1.1079239870921478,0.0,10,0.0
pa561,12,561,14.23885918003565,2.542653425006366,True,True,0.0,1.0,10,0.0
pbk411,12,411,14.05352798053528,3.427689751350068,True,True,0.8041697691734921,0.2,10,0.4000000000000001
pbl395,12,395,14.334177215189873,3.638116044464435,True,True,0.8430913348946136,0.2,10,0.4000000000000001
pbm436,12,436,14.123853211009175,3.246862807128545,True,True,1.2335412335412337,0.0,10,0.0
pbn423,12,423,14.085106382978724,3.337702934355147,True,True,0.8571428571428571,0.0,10,0.0
pcb442,12,442,13.65158371040724,3.095597213244272,True,True,0.0,1.0,10,0.0
pka379,12,379,14.364116094986807,3.8000307129594733,True,True,15.901964776978934,0.0,10,0.0
rbu737,12,737,13.76933514246947,1.8708335791398731,True,True,0.39831019915509963,1.0,10,0.0
rbx711,12,711,14.323488045007032,2.017392682395356,True,True,0.513464452948183,1.0,10,0.0
xql662,12,662,13.987915407854985,2.116174796952342,True,True,0.30237047392153704,1.0,10,0.0
bcl380,15,380,17.268421052631577,4.556311623385641,True,True,0.3392967304133251,1.0,10,0.0
dkg813,15,813,17.603936039360395,2.167972418640442,True,True,0.6751797534355226,0.6,10,0.48989794855663565
gr666,15,666,18.23123123123123,2.741538531012215,True,True,0.01111124050059517,1.0,10,0.0
lim963,15,963,17.277258566978194,1.795972824010207,True,True,1.2871997131588382,0.0,10,0.0
pa561,15,561,17.675579322638146,3.156353450471098,True,True,0.0,1.0,10,0.0
pbk411,15,411,17.445255474452555,4.254940359622574,True,True,0.5956813104988831,0.6,10,0.4898979485566356
pbl395,15,395,17.746835443037973,4.50427295508578,True,True,0.624512099921936,0.6,10,0.48989794855663565
pbm436,15,436,17.646788990825687,4.056733101339239,True,True,0.9702009702009702,0.0,10,0.0
pbn423,15,423,17.59810874704492,4.17016794953671,True,True,0.7619047619047621,0.3,10,0.45825756949558394
pcb442,15,442,16.778280542986426,3.8045987625819553,True,True,0.0,1.0,10,0.0
pka379,15,379,17.894459102902374,4.733983889656713,True,True,16.037520947055228,0.0,10,0.0
rbu737,15,737,17.14246947082768,2.329139873753761,True,True,0.40736270368135186,1.0,10,0.0
rbx711,15,711,17.831223628691983,2.511439947703096,True,True,0.4588980534952786,1.0,10,0.0
xql662,15,662,17.31419939577039,2.619394764866928,True,True,0.2785214790953583,1.0,10,0.0
bcl380,17,380,19.431578947368422,5.127065685321483,True,True,0.47501542257865526,1.0,10,0.0
dkg813,17,813,19.874538745387454,2.447603293766927,True,True,0.665795963456637,0.7,10,0.45825756949558394
gr666,17,666,20.675675675675677,3.109124161755741,True,True,0.015050196042478292,1.0,10,0.0
lim963,17,963,19.4932502596054,2.026325390811372,True,True,1.0182861240588026,0.0,10,0.0
